request_id,workload_category_eager,backend_eager,status_eager,finish_reason_eager,source_eager,source_id_eager,prompt_hash_eager,frozen_input_tokens_eager,runtime_input_tokens_eager,max_new_tokens_eager,output_tokens_eager,output_hash_eager,ended_with_eos_eager,hit_max_new_tokens_eager,generation_ratio_eager,sampling_seed_eager,template_ms_eager,tokenization_ms_eager,preprocess_ms_eager,h2d_ms_eager,model_ttft_ms_eager,stream_cpu_first_token_ms_eager,request_ttft_ms_eager,decode_total_gpu_ms_eager,decode_wall_ms_eager,mean_tpot_ms_eager,p50_tpot_ms_eager,p95_tpot_ms_eager,p99_tpot_ms_eager,mean_stream_itl_ms_eager,p50_stream_itl_ms_eager,p95_stream_itl_ms_eager,p99_stream_itl_ms_eager,e2e_model_ms_eager,e2e_request_ms_eager,decode_tokens_per_s_eager,stream_decode_tokens_per_s_eager,stream_total_chars_eager,start_allocated_gib_eager,start_reserved_gib_eager,post_prefill_allocated_gib_eager,post_prefill_reserved_gib_eager,final_allocated_gib_eager,final_reserved_gib_eager,peak_allocated_gib_eager,peak_reserved_gib_eager,error_type_eager,error_message_eager,workload_category_flash,backend_flash,status_flash,finish_reason_flash,source_flash,source_id_flash,prompt_hash_flash,frozen_input_tokens_flash,runtime_input_tokens_flash,max_new_tokens_flash,output_tokens_flash,output_hash_flash,ended_with_eos_flash,hit_max_new_tokens_flash,generation_ratio_flash,sampling_seed_flash,template_ms_flash,tokenization_ms_flash,preprocess_ms_flash,h2d_ms_flash,model_ttft_ms_flash,stream_cpu_first_token_ms_flash,request_ttft_ms_flash,decode_total_gpu_ms_flash,decode_wall_ms_flash,mean_tpot_ms_flash,p50_tpot_ms_flash,p95_tpot_ms_flash,p99_tpot_ms_flash,mean_stream_itl_ms_flash,p50_stream_itl_ms_flash,p95_stream_itl_ms_flash,p99_stream_itl_ms_flash,e2e_model_ms_flash,e2e_request_ms_flash,decode_tokens_per_s_flash,stream_decode_tokens_per_s_flash,stream_total_chars_flash,start_allocated_gib_flash,start_reserved_gib_flash,post_prefill_allocated_gib_flash,post_prefill_reserved_gib_flash,final_allocated_gib_flash,final_reserved_gib_flash,peak_allocated_gib_flash,peak_reserved_gib_flash,error_type_flash,error_message_flash,workload_category,prompt_hash,frozen_input_tokens,runtime_input_tokens,max_new_tokens,sampling_seed,same_output_hash,same_output_tokens,same_finish_reason,output_token_delta_flash_minus_eager,model_ttft_ms_speedup_eager_over_flash,request_ttft_ms_speedup_eager_over_flash,mean_tpot_ms_speedup_eager_over_flash,mean_stream_itl_ms_speedup_eager_over_flash,e2e_request_ms_speedup_eager_over_flash,decode_throughput_speedup_flash_over_eager,peak_allocated_reduction_pct,peak_reserved_reduction_pct,input_band
req_0578,coding_request,eager,ok,eos,lmsys_chatbot_arena_conversations,ff134b97b3a6427ea7ed22a8fa4cc1e5,b9f5f3aefecdfbf710a5,50,50,512,138,bb94fc8ce3fb0de0882e,1,0,0.26953125,42026578,0.0672719997965032,0.2873149996958091,0.3545869994923123,0.1106880009174346,20.24140739440918,0.0369509998563444,21.2308430000121,2502.012933731079,2525.1744209999742,18.262868129423936,18.051328659057617,19.58031425476074,19.739826660156247,18.431560510950217,18.21425099933549,19.74421619961504,19.92489139985992,2522.2543411254883,2546.4052639999863,54.75591199111084,54.25367802741631,550,2.88515853881836,10.4765625,2.9006452560424805,10.4765625,2.890439033508301,10.4765625,2.90610408782959,10.4765625,,,coding_request,flash,ok,eos,lmsys_chatbot_arena_conversations,ff134b97b3a6427ea7ed22a8fa4cc1e5,b9f5f3aefecdfbf710a5,50,50,512,110,4765e9ac6d1b4b4a3ad8,1,0,0.21484375,42026578,0.0671710004098713,0.3238859999328269,0.3910570003426983,0.1280000060796737,16.000991821289062,0.0328010000885115,16.98993599984533,1604.386174201965,1620.517161999942,14.719139212862068,14.644224166870115,15.408333015441894,16.525245513916015,14.866728917432749,14.791950000017096,15.564426600030856,16.670902840123745,1620.3871660232544,1637.5070979997872,67.93875548959868,67.26247802613763,376,2.88515853881836,8.126953125,2.9006452560424805,8.126953125,2.8896913528442383,8.126953125,2.90610408782959,8.126953125,,,coding_request,b9f5f3aefecdfbf710a5,50,50,512,42026578,False,False,True,-28,1.2650095456881811,1.2496128884891256,1.240756532383717,1.2397858744392212,1.5550499091640073,1.240756532383717,0.0,22.427293064876952,<=128
req_0985,long_output,eager,ok,eos,lmsys_chatbot_arena_conversations,8b21b3bc440244beb8bd52718f0d830b,7f1eeaf164955a1a8966,35,35,1024,13,551a808b71478954861c,1,0,0.0126953125,42026985,0.0654109999231877,0.2457850005157524,0.3111960004389402,0.1236800029873848,20.253440856933597,0.0361210004484746,21.351725000386068,217.86998176574707,219.7915260003356,18.155831813812256,18.03007984161377,18.873882389068605,19.161579151153568,18.31261541663783,18.17665649969058,19.038564799939195,19.32190895999156,238.12342262268064,241.14325100072165,55.078721275620026,54.59719134022336,40,2.88515853881836,10.4765625,2.8959999084472656,10.4765625,2.8866987228393555,10.4765625,2.901675224304199,10.4765625,,,long_output,flash,ok,eos,lmsys_chatbot_arena_conversations,8b21b3bc440244beb8bd52718f0d830b,7f1eeaf164955a1a8966,35,35,1024,65,5e672355e669531dfd7c,1,0,0.0634765625,42026985,0.0681219999023596,0.2456050001455878,0.3137270000479475,0.1086400002241134,16.193632125854492,0.0348899998243723,17.098498999985168,950.8751668930054,961.937460000172,14.857424482703207,14.67084789276123,15.94167709350586,16.974779262542718,15.02951437500144,14.846827499923164,16.106208149744816,17.163523590043038,967.06879901886,979.0359590001572,67.30641647643473,66.53239182512817,338,2.88515853881836,8.126953125,2.8959999084472656,8.126953125,2.88808822631836,8.126953125,2.901675224304199,8.126953125,,,long_output,7f1eeaf164955a1a8966,35,35,1024,42026985,False,False,True,52,1.250704023626502,1.248748501280995,1.2220039775365512,1.2184435877114674,0.2463068376436242,1.2220039775365512,0.0,22.427293064876952,<=128
req_0865,long_context_qa,eager,ok,eos,google_natural_questions,-8187435553257842064,15dcc99f6bf4a65f974c,3660,3660,256,28,c02852379822966abd1c,1,0,0.109375,42026865,0.0712209994162549,6.640986000093108,6.7122069995093625,0.1634880006313324,584.8719482421875,0.1050320006470428,592.5524680005765,500.3931179046631,505.01895699926536,18.53307844091345,18.252832412719727,19.918088912963867,20.18226245880127,18.702949481478385,18.41624500048056,20.10915040018517,20.350360500196985,1085.2650661468506,1097.5714249998418,53.95757662107604,53.46333959507045,115,2.88515853881836,10.4765625,4.0220255851745605,10.4765625,2.9867091178894043,10.4765625,4.57286262512207,10.4765625,,,long_context_qa,flash,ok,eos,google_natural_questions,-8187435553257842064,15dcc99f6bf4a65f974c,3660,3660,256,18,e5b2eab310ea82a8d9c5,1,0,0.0703125,42026865,0.0717509997230081,6.038543000158825,6.110293999881833,0.1747840046882629,257.9598388671875,0.0706619998709356,264.9082550001367,253.80979347229004,256.50138399987554,14.92998785131118,14.791680335998535,15.69832954406738,16.259973831176758,15.086249000004877,14.954575000047043,15.91606040010447,16.417754480116855,511.7696323394776,521.4096390000122,66.97929093841681,66.27644551036126,69,2.88515853881836,8.126953125,4.021647930145264,8.126953125,2.986508846282959,8.126953125,4.032118797302246,8.126953125,,,long_context_qa,15dcc99f6bf4a65f974c,3660,3660,256,42026865,False,False,True,-10,2.2672984709969257,2.2368214535265074,1.2413324528784422,1.2397349057060068,2.105007930242379,1.2413324528784422,11.825061720619468,22.427293064876952,3073-4096
req_0265,short_interactive,eager,ok,eos,lmsys_chatbot_arena_conversations,b5a33ea7905748ad9463ee2d3eb3223c,582d38532d41c8e6be20,66,66,256,68,523b6f9291f417b7a1db,1,0,0.265625,42026265,0.0657210002827923,0.3753379996851436,0.4410589999679359,0.1247040033340454,21.34732818603516,0.3590870001062285,22.730102999958035,1224.0611190795898,1235.999575000278,18.269568941486416,18.068479537963867,19.222780227661133,20.88689224243165,18.446974835813904,18.25302199995349,19.40596979975453,21.083814280027596,1245.408447265625,1258.7296780002362,54.73582891872214,54.20713838027406,334,2.88515853881836,10.4765625,2.905601501464844,10.4765625,2.8889975547790527,10.4765625,2.911294460296631,10.4765625,,,short_interactive,flash,ok,eos,lmsys_chatbot_arena_conversations,b5a33ea7905748ad9463ee2d3eb3223c,582d38532d41c8e6be20,66,66,256,149,1c565b6a6f8196fb671c,1,0,0.58203125,42026265,0.0645909999548166,0.3514869999889924,0.4160779999438091,0.1130239963531494,16.518144607543945,0.0325609998981235,17.59170900004392,2171.9844465255737,2194.7055860000546,14.675570584632254,14.577648162841797,15.406796979904176,16.17449453353882,14.828679560810702,14.73967500010076,15.53957400001309,16.331730219844758,2188.5025911331177,2212.2972950000985,68.14045111453214,67.4350131261735,727,2.88515853881836,8.126953125,2.905601501464844,8.126953125,2.8911614418029785,8.126953125,2.911294460296631,8.126953125,,,short_interactive,582d38532d41c8e6be20,66,66,256,42026265,False,False,True,81,1.2923562962565236,1.2920918030136406,1.2448966693409298,1.2440065725451137,0.5689694964799837,1.2448966693409298,0.0,22.427293064876952,<=128
req_0538,coding_request,eager,ok,eos,lmsys_chatbot_arena_conversations,2921241ec3b14d88bc9b8e1cb5d0d2c6,5574af87fae0996ceebb,42,42,512,13,551a808b71478954861c,1,0,0.025390625,42026538,0.0699020001775352,0.2792349996525445,0.3491369998300797,0.1263040006160736,21.137184143066406,0.0301499994748155,22.12698999937857,227.0384979248047,229.44776399981487,18.91987482706706,18.889216423034668,20.157823944091795,20.998682098388677,19.11651858335972,19.0782780000518,20.416398650013434,21.209092530079943,248.1756820678711,251.5747539991935,52.85447230176095,52.29948547247416,40,2.88515853881836,10.4765625,2.898167610168457,10.4765625,2.886885643005371,10.4765625,2.903860569000244,10.4765625,,,coding_request,flash,ok,eos,lmsys_chatbot_arena_conversations,2921241ec3b14d88bc9b8e1cb5d0d2c6,5574af87fae0996ceebb,42,42,512,13,551a808b71478954861c,1,0,0.025390625,42026538,0.0648309996904572,0.270386000011058,0.3352169997015153,0.1350080072879791,16.8832950592041,0.0347400000464404,17.91290500023024,178.13468647003174,180.0119760000598,14.844557205835978,14.70310401916504,15.905675172805786,16.25884346961975,14.998027166636044,14.8507779999818,16.06447674987521,16.415251349940263,195.01798152923584,197.92488100029004,67.36475774480229,66.66223140618163,40,2.88515853881836,8.126953125,2.898167610168457,8.126953125,2.886885643005371,8.126953125,2.903860569000244,8.126953125,,,coding_request,5574af87fae0996ceebb,42,42,512,42026538,True,True,True,0,1.2519584636142016,1.2352541365621135,1.2745327842873557,1.2746022107417896,1.2710617923717475,1.2745327842873555,0.0,22.427293064876952,<=128
req_0408,knowledge_qa,eager,ok,eos,google_nq_open,train_77121,95bbd8045b8c97fb98d0,39,39,128,43,44935e8cf376dd5fedd1,1,0,0.3359375,42026408,0.070940999648883,0.290186000711401,0.361127000360284,0.1235520020127296,20.536319732666016,0.0341710001521278,21.5599299999667,785.8951625823975,793.8309279998066,18.71178958529518,18.36787223815918,20.306484508514405,23.22704563140868,18.899682785710564,18.54589299955478,20.546826750342003,23.44326233028368,806.4314823150635,815.3908579997733,53.44224268029706,52.90799151127333,202,2.88515853881836,10.4765625,2.8977980613708496,10.4765625,2.88760757446289,10.4765625,2.9034910202026367,10.4765625,,,knowledge_qa,flash,ok,eos,google_nq_open,train_77121,95bbd8045b8c97fb98d0,39,39,128,48,2c1bc547011d81abc4e5,1,0,0.375,42026408,0.063190999753715,0.2568449999671429,0.3200359997208579,0.1136640012264251,16.388927459716797,0.0327210000250488,17.34562299998288,691.3605756759644,699.0003850000903,14.709799482467329,14.606335639953612,15.440124988555908,15.864897003173828,14.871403063826872,14.778621999994357,15.60729869993338,16.039971519849132,707.7495031356812,716.3460080000732,67.98189201640065,67.23887569817852,239,2.88515853881836,8.126953125,2.8977980613708496,8.126953125,2.8877410888671875,8.126953125,2.9034910202026367,8.126953125,,,knowledge_qa,95bbd8045b8c97fb98d0,39,39,128,42026408,False,False,True,5,1.2530606278625194,1.242960832250763,1.2720628590211471,1.2708742211205384,1.1382639798275946,1.2720628590211471,0.0,22.427293064876952,<=128
req_0959,long_output,eager,ok,eos,lmsys_chatbot_arena_conversations,a4d866a912a4441382e19a3cc5302185,27119cd0b237175a33b2,68,68,1024,898,3b5f6536d1562e0eb0da,1,0,0.876953125,42026959,0.1008320004984852,0.363117999768292,0.4639500002667773,0.116736002266407,22.083520889282227,0.0323010008287383,23.57598100024916,16446.255657196045,16601.073314999667,18.3347331741316,18.119712829589844,19.76353340148925,22.93273544311523,18.507277607580708,18.27989199955482,19.99812780031789,23.20144807970792,16468.339178085327,16624.649295999916,54.54129004783642,54.03265096055737,3961,2.88515853881836,10.4765625,2.9062209129333496,10.4765625,2.911226749420166,10.4765625,2.9169201850891118,10.4765625,,,long_output,flash,ok,eos,lmsys_chatbot_arena_conversations,a4d866a912a4441382e19a3cc5302185,27119cd0b237175a33b2,68,68,1024,537,deb487f6a440ad7d0576,1,0,0.5244140625,42026959,0.0662810002722835,0.3768279998439539,0.4431090001162374,0.1085439994931221,17.348608016967773,0.0401810002585989,18.77204200036431,7929.236963272095,8013.52836299975,14.793352543418088,14.71951961517334,15.527024030685425,15.964126110076904,14.950534238805496,14.875692500027071,15.67599575002987,16.12118429986822,7946.5855712890625,8032.300405000115,67.59792934461794,66.88689123193619,2481,2.88515853881836,8.126953125,2.9062209129333496,8.126953125,2.901581287384033,8.126953125,2.9119138717651367,8.126953125,,,long_output,27119cd0b237175a33b2,68,68,1024,42026959,False,False,True,-361,1.2729275379144818,1.255909239910694,1.2393899976573706,1.2379007540441835,2.0697245443722516,1.2393899976573703,0.17163011005808526,22.427293064876952,<=128
req_0897,long_context_qa,eager,ok,eos,google_natural_questions,-6741316023868268102,4c922a8f85875aa7e094,4023,4023,256,36,74baa57c27a7b63c0139,1,0,0.140625,42026897,0.0672409996695933,6.215196999619366,6.282437999288959,0.1259520053863525,721.5574951171875,0.1085419999071746,728.8099199995486,639.3696632385254,645.1857260008182,18.26770466395787,18.13302421569824,19.103929710388183,19.88563777923584,18.43271014287373,18.282252000062726,19.262361299843175,20.137531759992267,1360.927158355713,1373.9956460003668,54.74141488465145,54.24794534272696,114,2.88515853881836,10.4765625,4.132174968719482,10.4765625,2.99477481842041,10.4765625,4.90365743637085,10.4765625,,,long_context_qa,flash,ok,eos,google_natural_questions,-6741316023868268102,4c922a8f85875aa7e094,4023,4023,256,199,81e6a5b25cdf94a1c4ba,1,0,0.77734375,42026897,0.0848919999043573,6.128445999820542,6.213337999724899,0.1710080057382583,287.79840087890625,0.1014019999274751,295.0174100001277,2943.518014907837,2975.2053319998595,14.86625260054463,14.785151958465576,15.740558290481566,16.180254192352294,15.026000813131851,14.934763499923063,15.91309165032726,16.34595457031537,3231.316415786743,3270.222741999987,67.26644749486933,66.55002862169157,486,2.88515853881836,8.126953125,4.133636951446533,8.126953125,2.9982481002807617,8.126953125,4.145146369934082,8.126953125,,,long_context_qa,4c922a8f85875aa7e094,4023,4023,256,42026897,False,False,True,163,2.507162975588559,2.470396306439112,1.2288035966299016,1.2267209600284736,0.4201535352176241,1.2288035966299016,15.468271923132837,22.427293064876952,3073-4096
req_0615,coding_request,eager,ok,length,lmsys_chatbot_arena_conversations,310dea0b31bb40a9af5f6f86af494f26,c79f8e20a92316df018e,70,70,512,512,b339c4fcf4b52d11fba7,0,1,1.0,42026615,0.0675020000926451,0.3732470004251809,0.440749000517826,0.1156480014324188,20.786176681518555,0.0298610002573695,21.850936000191723,9342.605968475342,9429.202733999771,18.28298623967777,18.12230491638184,19.447360038757324,21.028810119628904,18.45239225636091,18.29267099947174,19.72023200005424,21.208056800242048,9363.39214515686,9451.053669999965,54.695660046486175,54.193341093138095,2177,2.88515853881836,10.4765625,2.9068403244018555,10.4765625,2.900967121124268,10.4765625,2.9125332832336426,10.4765625,,,coding_request,flash,ok,length,lmsys_chatbot_arena_conversations,310dea0b31bb40a9af5f6f86af494f26,c79f8e20a92316df018e,70,70,512,512,0da0d6e107ad6204e0a6,0,1,1.0,42026615,0.0666709997858561,0.3952390002268657,0.4619100000127218,0.1176640018820762,16.684032440185547,0.0468909997834998,17.775991999769758,7541.698402404785,7619.5056950000435,14.758705288463377,14.656384468078612,15.57697582244873,15.950601291656492,14.910915978474156,14.81275199967058,15.736906500023906,16.142530100205477,7558.382434844971,7637.281686999813,67.75662095385037,67.06471790359323,2135,2.88515853881836,8.126953125,2.9068403244018555,8.126953125,2.900967121124268,8.126953125,2.9125332832336426,8.126953125,,,coding_request,c79f8e20a92316df018e,70,70,512,42026615,False,True,True,0,1.245872468543785,1.2292386270467912,1.2387933685463088,1.2375089687983847,1.2374892085082518,1.2387933685463088,0.0,22.427293064876952,<=128
req_0888,long_context_qa,eager,ok,eos,google_natural_questions,-4868687369923395625,335d42bb95b3d4dba389,3925,3925,256,106,e1b3e29e626af645ee04,1,0,0.4140625,42026888,0.0691420000293874,6.875021000269044,6.944163000298431,0.1474560052156448,692.2239990234375,0.1056420005625113,700.1969820003069,1914.3282852172847,1931.5070909997305,18.231697954450336,18.159616470336918,19.062060165405278,19.534683456420897,18.39487666666606,18.32376199945429,19.218169000123453,19.73620512006164,2606.5522842407227,2631.704073000037,54.84952649491987,54.361695325515456,309,2.88515853881836,10.4765625,4.103507995605469,10.4765625,2.9949026107788086,10.4765625,4.8127760887146,10.4765625,,,long_context_qa,flash,ok,eos,google_natural_questions,-4868687369923395625,335d42bb95b3d4dba389,3925,3925,256,98,a9a2a0fa9fbf3d2b1a35,1,0,0.3828125,42026888,0.064252000356646,5.796908999855077,5.861161000211723,0.1259520053863525,279.914306640625,0.0913320000108797,286.59606700011864,1441.4077129364014,1456.7963780000357,14.859873329241251,14.823424339294434,15.578726196289065,15.854956588745116,15.018167494844484,14.968885000143928,15.747217400257796,16.0095604000162,1721.3220195770264,1743.392445000154,67.29532465342086,66.58445989079583,295,2.88515853881836,8.126953125,4.103178024291992,8.126953125,2.995047092437744,8.126953125,4.114407062530518,8.126953125,,,long_context_qa,335d42bb95b3d4dba389,3925,3925,256,42026888,False,False,True,-8,2.472985419470419,2.4431493053253135,1.2269080328278446,1.2248416241848916,1.5095305021812255,1.2269080328278443,14.510731713068392,22.427293064876952,3073-4096
req_0769,document_qa,eager,ok,eos,google_natural_questions,268868245589421401,c5107a9883f5171d3513,1858,1858,256,63,07175fccbe27c18491e0,1,0,0.24609375,42026769,0.0692620005793287,3.227565999623039,3.2968280002023675,0.1249599978327751,209.9483795166016,0.0852310004120227,214.07099000043672,1149.8169898986816,1161.3729359996796,18.54543532094648,18.41688060760498,19.70452489852905,20.726941089630127,18.73100959678155,18.582329000309983,19.905831449705147,20.946087829679527,1359.7653694152832,1375.4439260001163,53.921624523449815,53.385091109112174,259,2.88515853881836,10.4765625,3.460620880126953,10.4765625,2.9367551803588867,10.4765625,3.4724841117858887,10.4765625,,,document_qa,flash,ok,eos,google_natural_questions,268868245589421401,c5107a9883f5171d3513,1858,1858,256,63,07175fccbe27c18491e0,1,0,0.24609375,42026769,0.0651919999654637,2.714914999614848,2.780106999580312,0.1771519929170608,126.553955078125,0.0588509997214714,130.08260900005553,916.926589012146,926.9113559998914,14.789138532453968,14.715391635894775,15.415176296234131,15.65209683418274,14.949437677423996,14.87707849992148,15.591730400137749,15.804569169777096,1043.480544090271,1056.993964999947,67.6171906704068,66.88881261263484,259,2.88515853881836,8.126953125,3.460620880126953,8.126953125,2.9367551803588867,8.126953125,3.46631383895874,8.126953125,,,document_qa,c5107a9883f5171d3513,1858,1858,256,42026769,True,True,True,0,1.6589633993421626,1.6456541857977751,1.253990236162135,1.2529574691005485,1.3012788828933242,1.253990236162135,0.17769045526245808,22.427293064876952,1025-2048
req_0822,long_context_qa,eager,ok,eos,google_natural_questions,-3743208426084628455,87aa9771ae7537f4ec02,3304,3304,256,19,c16921f8a00915e90bcf,1,0,0.07421875,42026822,0.0726010002836119,5.536763000236533,5.609364000520145,0.145247995853424,489.6522216796875,0.0961619998633978,496.5753340002266,330.22537422180176,333.35704900036944,18.34585412343343,17.997312545776367,19.513856220245355,22.41750970840453,18.517832722207256,18.172204499933287,19.686206699725517,22.599094140086883,819.8775959014893,829.932383000596,54.50822803189551,53.99615833526308,87,2.88515853881836,10.4765625,3.9159531593322754,10.4765625,2.98121976852417,10.4765625,4.279566764831543,10.4765625,,,long_context_qa,flash,ok,eos,google_natural_questions,-3743208426084628455,87aa9771ae7537f4ec02,3304,3304,256,19,c16921f8a00915e90bcf,1,0,0.07421875,42026822,0.0754620000407158,4.900968999663746,4.976430999704462,0.1289599984884262,226.85446166992188,0.0769210000726161,232.95802399979948,269.37244606018066,272.24964500010174,14.96513589223226,14.805247783660889,15.52586541175842,16.702254076004024,15.122903555569186,14.964553999789132,15.67371825010468,16.858750850310567,496.22690773010254,505.2076689999012,66.82197924571174,66.11578869090269,87,2.88515853881836,8.126953125,3.9159531593322754,8.126953125,2.98121976852417,8.126953125,3.925405502319336,8.126953125,,,long_context_qa,87aa9771ae7537f4ec02,3304,3304,256,42026822,True,True,True,0,2.1584421045777886,2.131608628345225,1.225906283480924,1.2244892427015346,1.6427549182765044,1.225906283480924,8.275633538951176,22.427293064876952,3073-4096
req_0519,coding_request,eager,ok,length,lmsys_chatbot_arena_conversations,11733b14ce50484898ff3f2a834b6d52,46c84d1da51952a54560,39,39,512,512,960b487af784f957f829,0,1,1.0,42026519,0.064191999626928,0.2679549997992581,0.3321469994261861,0.1126400008797645,20.05708885192871,0.0335909999193972,21.02944899979775,9292.130420684814,9376.501010000538,18.18420825965717,18.03775978088379,19.24091148376465,19.78828830718994,18.349227806262817,18.201930000032007,19.418620000124065,19.949950899899704,9312.187509536743,9397.530459000336,54.99277096482467,54.497941124838704,2033,2.88515853881836,10.4765625,2.8977980613708496,10.4765625,2.9001379013061523,10.4765625,2.9058313369750977,10.4765625,,,coding_request,flash,ok,eos,lmsys_chatbot_arena_conversations,11733b14ce50484898ff3f2a834b6d52,46c84d1da51952a54560,39,39,512,312,a654ea3af576bf324e78,1,0,0.609375,42026519,0.0665110001136781,0.2585849997558398,0.325095999869518,0.1323840022087097,16.332799911499023,0.0333510001837566,17.59100800018132,4600.577151298523,4648.302881999825,14.792852576522582,14.71987247467041,15.678496360778809,16.001657009124756,14.946201546623763,14.875341999868397,15.831472499939991,16.14818599996397,4616.909951210022,4665.893890000007,67.60021401058769,66.90613927167315,1356,2.88515853881836,8.126953125,2.8977980613708496,8.126953125,2.894794464111328,8.126953125,2.9034910202026367,8.126953125,,,coding_request,46c84d1da51952a54560,39,39,512,42026519,False,False,False,-200,1.2280251371846918,1.195465831155383,1.229256369965921,1.2276850241195745,2.0140900501704984,1.2292563699659214,0.08053863081045609,22.427293064876952,<=128
